area,name,from_region,to_region,transition_type,direction,rule,notes
bone_beach,Bone Beach Worms Back Camp Burrow North,Bone Beach Worms Back Camp,Bone Beach Worms Back Hide Tent,BURROW,NORTH,CanBurrow(),
bone_beach,Bone Beach Worms Back Hide Tent Burrow South,Bone Beach Worms Back Hide Tent,Bone Beach Worms Back Camp,BURROW,SOUTH,CanBurrow(),
bone_beach,Bone Beach Worms Back Hide Tent Mirror,Bone Beach Worms Back Hide Tent,Astral Orrery Bone Beach Mirror,MIRRORS,OVERWORLD,,
bone_beach,Bone Beach Worms Back Camp East Transition,Bone Beach Worms Back Camp,Bone Beach Worms Back Bone Conveyor,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Bone Conveyor West Transition,Bone Beach Worms Back Bone Conveyor,Bone Beach Worms Back Camp,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Bone Conveyor East Transition,Bone Beach Worms Back Bone Conveyor,Bone Beach Worms Back Left,SCREENS,EAST,,
bone_beach,,Bone Beach Worms Back Left,Bone Beach Worms Back Right,INTERNAL,,CanBurrow(),
bone_beach,,Bone Beach Worms Back Right,Bone Beach Worms Back Left,INTERNAL,,CanBurrow(),
bone_beach,Bone Beach Worms Back Right East Transition,Bone Beach Worms Back Right,Bone Beach Worms Back Fall,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Fall West Transition,Bone Beach Worms Back Fall,Bone Beach Worms Back Right,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Fall Pit,Bone Beach Worms Back Fall,Bone Beach Stomach Mine Start,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Stomach Mine Start Geyser Up,Bone Beach Stomach Mine Start,Bone Beach Worms Back Fall,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Stomach Mine Start North Transition,Bone Beach Stomach Mine Start,Bone Beach Stomach Mine Lower,SCREENS,NORTH,,
bone_beach,Bone Beach Stomach Mine Lower South Transition,Bone Beach Stomach Mine Lower,Bone Beach Stomach Mine Start,SCREENS,SOUTH,,
bone_beach,Bone Beach Stomach Mine Lower Geyser Up,Bone Beach Stomach Mine Lower,Bone Beach Stomach Mine Upper,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,CanBurrow() & CanBounce(),
bone_beach,Bone Beach Stomach Mine Upper all drops,Bone Beach Stomach Mine Upper,Bone Beach Stomach Mine Lower,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Stomach Mine Upper Secret Rope South Transition,Bone Beach Stomach Mine Upper,Bone Beach Worms Back Fall,SCREENS,SOUTH,CanClimb(),
bone_beach,Bone Beach Stomach Mine Lower Drop,Bone Beach Stomach Mine Lower,Bone Beach Gut Depths,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,CanBurrow() & CanBounce(),
bone_beach,Bone Beach Gut Depths End Geyser Up,Bone Beach Gut Depths End,Bone Beach Dreadworms Maw Top,GEYSER_UP,OVERWORLD,CanBurrow(),
bone_beach,Bone Beach Gut Depths Moving Stairs,Bone Beach Gut Depths,Bone Beach Gut Depths Hidden,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Gut Depths Gauntlet,Bone Beach Gut Depths,Bone Beach Gut Depths End,INTERNAL,,CanBurrow() & CanBounce(),
bone_beach,Bone Beach Gut Depths End Secret West Burrow Under Candles,Bone Beach Gut Depths End,Bone Beach Gut Depths Dark,BURROW,WEST,,
bone_beach,Bone Beach Gut Depths Dark Burrow East,Bone Beach Gut Depths Dark,Bone Beach Gut Depths End,BURROW,EAST,,
bone_beach,Bone Beach Gut Depths Hidden Moving Stairs,Bone Beach Gut Depths Hidden,Bone Beach Gut Depths,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Dreadworms Maw Top Geyser Down,Bone Beach Dreadworms Maw Top,Bone Beach Gut Depths,GEYSER_DOWN,OVERWORLD,CanBurrow(),
bone_beach,,Bone Beach Dreadworms Maw Top,Bone Beach Dreadworms Maw,INTERNAL,,CanClimb(),
bone_beach,Bone Beach Dreadworms Maw Top Geyser Up,Bone Beach Dreadworms Maw Top,Bone Beach Brain Alcove,GEYSER_UP,OVERWORLD,CanBurrow(),
bone_beach,Bone Beach Dreadworms Arena East Door,Bone Beach Brain Alcove,Bone Beach Brain Alcove End,DOORS,NORTH,,
bone_beach,Bone Beach Dreadworms Arena West Door,Bone Beach Brain Alcove,Bone Beach Brain Alcove End,DOORS,NORTH,,
bone_beach,Bone Beach Brain Alcove End Geyser Up,Bone Beach Brain Alcove End,Bone Beach Worms Back Neck,GEYSER_UP,OVERWORLD,,
bone_beach,Bone Beach Worms Back Neck Drop,Bone Beach Worms Back Neck,Bone Beach Dreadworms Maw Top,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,,
bone_beach,Bone Beach Worms Back Neck WestTransition,Bone Beach Worms Back Neck,Bone Beach Worms Back Spine,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Spine East Transition,Bone Beach Worms Back Spine,Bone Beach Worms Back Neck,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Spine West Transition,Bone Beach Worms Back Spine,Bone Beach Worms Back Spine Miner,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Spine Miner East Transition,Bone Beach Worms Back Spine Miner,Bone Beach Worms Back Spine,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Spine Miner West Transition,Bone Beach Worms Back Spine Miner,Bone Beach Worms Back Spine Converyor Corner,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Spine Converyor Corner North Transition,Bone Beach Worms Back Spine Converyor Corner,Bone Beach Worms Back Spine Smugglers,SCREENS,NORTH,,
bone_beach,Bone Beach Worms Back Spine Smugglers South Transition,Bone Beach Worms Back Spine Smugglers,Bone Beach Worms Back Spine Converyor Corner,SCREENS,SOUTH,,
bone_beach,Bone Beach Worms Back Spine Smugglers North Transition,Bone Beach Worms Back Spine Smugglers,Bone Beach Worms Back Rush Corner,SCREENS,NORTH,,
bone_beach,Bone Beach Worms Back Rush Corner South Transition,Bone Beach Worms Back Rush Corner,Bone Beach Worms Back Spine Smugglers,SCREENS,SOUTH,,
bone_beach,Bone Beach Worms Back Rush Corner West Transition,Bone Beach Worms Back Rush Corner,Bone Beach Worms Back Generator,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Generator East Transition,Bone Beach Worms Back Generator,Bone Beach Worms Back Rush Corner,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Generator East Top Transition,Bone Beach Worms Back Generator,Bone Beach Worms Back Rush Tail,SCREENS,EAST,,
bone_beach,Bone Beach Worms Back Rush Tail West Transition,Bone Beach Worms Back Rush Tail,Bone Beach Worms Back Generator,SCREENS,WEST,,
bone_beach,Bone Beach Worms Back Generator West Transition,Bone Beach Worms Back Generator,Sandfalls Bone Junction,SCREENS,WEST,,
kindlewood,Kindlewood Overgrowth Entry Main East Area Transition,Kindlewood Overgrowth Entry Main,Western Wilds Brutes,AREA_SCREENS,EAST,CanBurrow(),
kindlewood,,Kindlewood Overgrowth Entry Main,Kindlewood Overgrowth Entry Upper Left,INTERNAL,,,
kindlewood,Kindlewood Overgrowth Entry Upper Left North Burrow,Kindlewood Overgrowth Entry Upper Left,Kindlewood Overgrowth Bonfire Left,BURROW,NORTH,CanBurrow(),
kindlewood,Kindlewood Overgrowth Bonfire Left South Burrow,Kindlewood Overgrowth Bonfire Left,Kindlewood Overgrowth Entry Upper Left,BURROW,SOUTH,CanBurrow(),
kindlewood,,Kindlewood Overgrowth Bonfire Left,Kindlewood Overgrowth Bonfire Main,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Overgrowth Bonfire Left West Burrow,Kindlewood Overgrowth Bonfire Left,Kindlewood Wallower's Path Cliff Bush,BURROW,WEST,CanBurrow(),
kindlewood,,Kindlewood Overgrowth Bonfire Main,Kindlewood Overgrowth Bonfire Left,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Overgrowth Bonfire Main East Transition,Kindlewood Overgrowth Bonfire Main,Kindlewood Overgrowth Residence Yard,SCREENS,EAST,,
kindlewood,Kindlewood Overgrowth Residence Yard West Transition,Kindlewood Overgrowth Residence Yard,Kindlewood Overgrowth Bonfire Main,SCREENS,WEST,,
kindlewood,Kindlewood Overgrowth Residence Yard Doors,Kindlewood Overgrowth Residence Yard,Kindlewood Overgrowth Residence Barn,DOORS,NORTH,,
kindlewood,Kindlewood Overgrowth Residence Barn Doors,Kindlewood Overgrowth Residence Barn,Kindlewood Overgrowth Residence Yard,DOORS,SOUTH,,
kindlewood,Kindlewood Overgrowth Residence Barn Geyser_Down,Kindlewood Overgrowth Residence Barn,Kindlewood Overgrowth Residence Basement,GEYSER_DOWN,OVERWORLD,CanBurrow() & CanCarry(),
kindlewood,Kindlewood Overgrowth Residence Basement Geyser_Up,Kindlewood Overgrowth Residence Basement,Kindlewood Overgrowth Residence Barn,GEYSER_UP,OVERWORLD,CanBurrow(),
kindlewood,,Kindlewood Overgrowth Residence Barn,Kindlewood Overgrowth Residence Barn Burrow,INTERNAL,,CanCarry(),
kindlewood,,Kindlewood Overgrowth Residence Barn Burrow,Kindlewood Overgrowth Residence Barn,INTERNAL,,CanClimb(),
kindlewood,Kindlewood Overgrowth Residence Barn Burrow North Burrow,Kindlewood Overgrowth Residence Barn Burrow,Kindlewood Overgrowth Behind Residence Lawn,BURROW,NORTH,CanBurrow(),
kindlewood,Kindlewood Overgrowth Behind Residence Lawn South Burrow,Kindlewood Overgrowth Behind Residence Lawn,Kindlewood Overgrowth Residence Barn Burrow,BURROW,SOUTH,CanBurrow(),
kindlewood,,Kindlewood Overgrowth Behind Residence Lawn,Kindlewood Overgrowth Behind Residence,INTERNAL,,CanCarry(),
kindlewood,,Kindlewood Overgrowth Behind Residence,Kindlewood Overgrowth Behind Residence Lawn,INTERNAL,,,
kindlewood,Kindlewood Overgrowth Behind Residence West Transition,Kindlewood Overgrowth Behind Residence,Kindlewood Overgrowth Bonfire Top,SCREENS,WEST,,
kindlewood,Kindlewood Overgrowth Bonfire Top East Transition,Kindlewood Overgrowth Bonfire Top,Kindlewood Overgrowth Behind Residence,SCREENS,EAST,,
kindlewood,,Kindlewood Overgrowth Bonfire Top,Kindlewood Overgrowth Bonfire Left,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Overgrowth Bonfire Top North Transition,Kindlewood Overgrowth Bonfire Top,Kindlewood Overgrowth Madd Arena,SCREENS,NORTH,,
kindlewood,Kindlewood Overgrowth Madd Arena South Transition,Kindlewood Overgrowth Madd Arena,Kindlewood Overgrowth Bonfire Top,SCREENS,SOUTH,,
kindlewood,Kindlewood Overgrowth Madd Arena Doors,Kindlewood Overgrowth Madd Arena,Kindlewood Overgrowth Madd House,DOORS,NORTH,,
kindlewood,Kindlewood Overgrowth Madd House Doors,Kindlewood Overgrowth Madd House,Kindlewood Overgrowth Madd Arena,DOORS,SOUTH,,
kindlewood,Kindlewood Overgrowth Madd Arena North Burrow,Kindlewood Overgrowth Madd Arena,Kindlewood Behind Madd House,BURROW,NORTH,CanCarry() & CanBurrow() & HasAccessToTorch(),
kindlewood,Kindlewood Overgrowth Madd Arena Top West Transition,Kindlewood Overgrowth Madd Arena,Kindlewood Farm Crossing Entrance,SCREENS,WEST,,
kindlewood,Kindlewood Overgrowth Madd Arena Bottom West Transition,Kindlewood Overgrowth Madd Arena,Kindlewood Farm Crossing Entrance,SCREENS,WEST,,
kindlewood,Kindlewood Behind Madd House South Burrow,Kindlewood Behind Madd House,Kindlewood Overgrowth Madd Arena,BURROW,SOUTH,,
kindlewood,,Kindlewood Farm Crossing Entrance,Kindlewood Farm Crossing Pumpkin Patch,INTERNAL,,CanBurrow(),
kindlewood,,Kindlewood Farm Crossing Entrance,Kindlewood Farm Crossing,INTERNAL,,CanBurrow(),
kindlewood,,Kindlewood Farm Crossing Pumpkin Patch,Kindlewood Farm Crossing Entrance,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Pumpkin Patch North Burrow,Kindlewood Farm Crossing Pumpkin Patch,Kindlewood Farm Crossing Shack,BURROW,NORTH,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Pumpkin Patch West Burrow,Kindlewood Farm Crossing Pumpkin Patch,Kindlewood Farm Crossing Above School,BURROW,WEST,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Above School East Burrow,Kindlewood Farm Crossing Above School,Kindlewood Farm Crossing Pumpkin Patch,BURROW,EAST,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Shack South Burrow,Kindlewood Farm Crossing Shack,Kindlewood Farm Crossing Pumpkin Patch,BURROW,SOUTH,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Shack East Burrow,Kindlewood Farm Crossing Shack,Kindlewood Farm Crossing Shack Outside,BURROW,EAST,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Shack Outside West Burrow,Kindlewood Farm Crossing Shack Outside,Kindlewood Farm Crossing Shack,BURROW,WEST,CanBurrow(),
kindlewood,,Kindlewood Farm Crossing Shack Outside,Kindlewood Farm Tomato,INTERNAL,,"Has(""Kindlewood Tomato Patch Kear"")",
kindlewood,,Kindlewood Farm Tomato,Kindlewood Farm Crossing Shack Outside,INTERNAL,,"Has(""Kindlewood Tomato Patch Kear"")",
kindlewood,Kindlewood Farm Tomato Pipe,Kindlewood Farm Tomato,Kindlewood Farm Crossing Pumpkin Patch,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,CanBurrow(),
kindlewood,,Kindlewood Farm Tomato,Kindlewood Train Tracks,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Train Tracks East Transition,Kindlewood Train Tracks,Kindlewood Rail Tunnel Tracks,SCREENS,EAST,,
kindlewood,Kindlewood Rail Tunnel Tracks West Transition,Kindlewood Rail Tunnel Tracks,Kindlewood Train Tracks,SCREENS,WEST,,
kindlewood,,Kindlewood Rail Tunnel Tracks,Kindlewood Rail Tunnel,INTERNAL,, CanBurrow() & CanClimb(),
kindlewood,,Kindlewood Rail Tunnel,Kindlewood Rail Tunnel Tracks,INTERNAL,, CanBurrow() & CanClimb(),
kindlewood,,Kindlewood Farm Crossing,Kindlewood Farm Crossing Entrance,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Farm Crossing Do_Not_Randomize_Entrance,Kindlewood Farm Crossing,Ossex Train Caboose,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,"Has(""TrainPass"") & Has(""SeptemburgTicket"")",
kindlewood,Kindlewood Farm Crossing West Transition,Kindlewood Farm Crossing,Kindlewood School Yard,SCREENS,WEST,,
kindlewood,Kindlewood Farm Crossing South Burrow,Kindlewood Farm Crossing,Kindlewood Wallowers Path,BURROW,SOUTH,,
kindlewood,Kindlewood Wallowers Path North Burrow,Kindlewood Wallowers Path,Kindlewood Farm Crossing,BURROW,NORTH,,
kindlewood,,Kindlewood Wallowers Path,Kindlewood Wallower's Path Cliff Bush,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood Wallower's Path Cliff Bush East Burrow,Kindlewood Wallower's Path Cliff Bush,Kindlewood Overgrowth Bonfire Left,BURROW,EAST,,
kindlewood,,Kindlewood Wallowers Path,Kindlewood Wallowers Path End,INTERNAL,,"Has(""WallowersGauntlets"") | CanJumpTiles(distance=7)",
kindlewood,,Kindlewood Wallowers Path End,Kindlewood Wallowers Path,INTERNAL,,CanBurrow(),
kindlewood,Kindlewood School Yard East Transition,Kindlewood School Yard,Kindlewood Farm Crossing,SCREENS,EAST,,
kindlewood,Kindlewood School Yard Doors,Kindlewood School Yard,Kindlewood School,DOORS,NORTH,,
kindlewood,Kindlewood School Yard West Area Transition,Kindlewood School Yard,Septemburg Withered Farms Start East,AREA_SCREENS,WEST,,
kindlewood,Kindlewood School Doors,Kindlewood School,Kindlewood School Yard,DOORS,SOUTH,,
kindlewood,Kindlewood School West Burrow,Kindlewood School,Kindlewood School Side,BURROW,WEST,,
kindlewood,Kindlewood School Side East Burrow,Kindlewood School Side,Kindlewood School,BURROW,EAST,,
kindlewood,Kindlewood School Side Doors,Kindlewood School Side,Kindlewood School Backyard,DOORS,SOUTH,,
kindlewood,Kindlewood School Backyard Doors,Kindlewood School Backyard,Kindlewood School Side,DOORS,NORTH,,
kindlewood,Kindlewood School Backyard Stairs,Kindlewood School Backyard,Septemburg Wastewater Canal Well Entrance,STAIRS,NORTH,,
septemburg,Septemburg Withered Farms Start East East Area Transition,Septemburg Withered Farms Start East,Kindlewood School Yard,AREA_SCREENS,EAST,,
septemburg,,Septemburg Withered Farms Start East,Septemburg Withered Farms Start West,INTERNAL,,,
septemburg,,Septemburg Withered Farms Start West,Septemburg Withered Farms Start East,INTERNAL,,,
septemburg,Septemburg Withered Farms Start West West Transition,Septemburg Withered Farms Start West,Septemburg Withered Farms Hills Bottom,SCREENS,WEST,,
septemburg,Septemburg Withered Farms Hills Bottom East Transition,Septemburg Withered Farms Hills Bottom,Septemburg Withered Farms Start West,SCREENS,EAST,,
septemburg,,Septemburg Withered Farms Hills Bottom,Septemburg Withered Farms Hills Top,INTERNAL,,CanBurrow() & CanBounce(),
septemburg,,Septemburg Withered Farms Hills Top,Septemburg Withered Farms Hills Bottom,INTERNAL,,CanBurrow(),
septemburg,Septemburg Withered Farms Hills Top West Transition,Septemburg Withered Farms Hills Top,Septemburg Withered Farms Hills Maze,SCREENS,WEST,CanBurrow() & CanBounce(),
septemburg,Septemburg Withered Farms Hills Top North Transition,Septemburg Withered Farms Hills Top,Septemburg Withered Farms Fences Start,SCREENS,NORTH,,
septemburg,Septemburg Withered Farms Hills Maze East Transition,Septemburg Withered Farms Hills Maze,Septemburg Withered Farms Hills Top,SCREENS,EAST,CanBounce(),
septemburg,Septemburg Withered Farms Fences Start South Transition,Septemburg Withered Farms Fences Start,Septemburg Withered Farms Hills Top,SCREENS,SOUTH,,
septemburg,,Septemburg Withered Farms Fences Start,Septemburg Withered Farms Fences,INTERNAL,,CanBurrow() & CanBounce(),
septemburg,,Septemburg Withered Farms Fences,Septemburg Withered Farms Fences Start,INTERNAL,,CanBurrow() | CanBounce(),
septemburg,Septemburg Withered Farms Fences West Transition,Septemburg Withered Farms Fences,Septemburg Withered Farms Secret Springs,SCREENS,WEST,CanBounce(),
septemburg,Septemburg Withered Farms Secret Springs East Transition,Septemburg Withered Farms Secret Springs,Septemburg Withered Farms Fences,SCREENS,EAST,CanBounce(),
septemburg,Septemburg Withered Farms Fences North Burrow,Septemburg Withered Farms Fences,Septemburg Withered Farms Bush,BURROW,NORTH,CanBurrow(),
septemburg,Septemburg Withered Farms Bush South Burrow,Septemburg Withered Farms Bush,Septemburg Withered Farms Fences,BURROW,SOUTH,CanBurrow(),
septemburg,Septemburg Withered Farms Bush North Transition,Septemburg Withered Farms Bush,Septemburg Withered Farms Trail,SCREENS,NORTH,,
septemburg,Septemburg Withered Farms Trail South Transition,Septemburg Withered Farms Trail,Septemburg Withered Farms Bush,SCREENS,SOUTH,,
septemburg,Septemburg Withered Farms Trail North Burrow,Septemburg Withered Farms Trail,Septemburg Withered Farms Kid Room 1,BURROW,NORTH,CanBurrow(),
septemburg,Septemburg Withered Farms Kid Room 1 South Burrow,Septemburg Withered Farms Kid Room 1,Septemburg Withered Farms Trail,BURROW,SOUTH,CanBurrow(),
septemburg,Septemburg Withered Farms Trail West Transition,Septemburg Withered Farms Trail,Septemburg Withered Farms Button Room,SCREENS,WEST,,
septemburg,Septemburg Withered Farms Button Room East Transition,Septemburg Withered Farms Button Room,Septemburg Withered Farms Trail,SCREENS,EAST,,
septemburg,Septemburg Withered Farms Button Room West Burrow,Septemburg Withered Farms Button Room,Septemburg Withered Farms Windy Fields,BURROW,WEST,CanBurrow(),
septemburg,Septemburg Withered Farms Windy Fields East Burrow,Septemburg Withered Farms Windy Fields,Septemburg Withered Farms Button Room,BURROW,EAST,CanBurrow(),
septemburg,,Septemburg Withered Farms Windy Fields,Septemburg Withered Farms Windy Fields Cave,INTERNAL,,CanBurrow(),
septemburg,,Septemburg Withered Farms Windy Fields Cave,Septemburg Withered Farms Windy Fields,INTERNAL,,CanBurrow() | CanClimb(),
septemburg,,Septemburg Withered Farms Windy Fields,Septemburg Withered Farms Windy Fields Fence,INTERNAL,,CanBurrow(),
septemburg,,Septemburg Withered Farms Windy Fields Fence,Septemburg Withered Farms Windy Fields,INTERNAL,,CanBurrow(),
septemburg,Septemburg Withered Farms Windy Fields Cave West Transition,Septemburg Withered Farms Windy Fields Cave,Septemburg Hidden Mandrake Room,SCREENS,WEST,,
septemburg,Septemburg Hidden Mandrake Room East Transition,Septemburg Hidden Mandrake Room,Septemburg Withered Farms Windy Fields Cave,SCREENS,EAST,,
septemburg,Septemburg Withered Farms Windy Fields Fence West Transition,Septemburg Withered Farms Windy Fields Fence,Septemburg Withered Farms Tractor Start,SCREENS,WEST,,
septemburg,Septemburg Withered Farms Tractor Start East Transition,Septemburg Withered Farms Tractor Start,Septemburg Withered Farms Windy Fields Fence,SCREENS,EAST,,
septemburg,,Septemburg Withered Farms Tractor Start,Septemburg Withered Farms Tractor,INTERNAL,,CanBurrow(),
septemburg,,Septemburg Withered Farms Tractor,Septemburg Withered Farms Tractor Start,INTERNAL,,CanBurrow(),
septemburg,Septemburg Withered Farms Tractor North Transition,Septemburg Withered Farms Tractor,Septemburg Withered Farms Tractor Fence,SCREENS,NORTH,,
septemburg,Septemburg Withered Farms Tractor Fence South Transition,Septemburg Withered Farms Tractor Fence,Septemburg Withered Farms Tractor,SCREENS,SOUTH,,
septemburg,,Septemburg Withered Farms Tractor Fence,Septemburg Withered Farms Tractor Cliff,INTERNAL,,CanBounce(),
septemburg,,Septemburg Withered Farms Tractor Cliff,Septemburg Withered Farms Tractor Fence,INTERNAL,,CanBounce(),
septemburg,Septemburg Withered Farms Tractor Cliff North Transition,Septemburg Withered Farms Tractor Cliff,Septemburg Rotten Barn Entrance Fence,SCREENS,NORTH,,
septemburg,Septemburg Withered Farms Tractor Cliff West Transition,Septemburg Withered Farms Tractor Cliff,Septemburg Tractor Chase,SCREENS,WEST,,
septemburg,Septemburg Tractor Chase East Transition,Septemburg Tractor Chase,Septemburg Withered Farms Tractor Cliff,SCREENS,EAST,,
septemburg,Septemburg Rotten Barn Entrance Fence South Transition,Septemburg Rotten Barn Entrance Fence,Septemburg Withered Farms Tractor Cliff,SCREENS,SOUTH,,
septemburg,,Septemburg Rotten Barn Entrance Fence,Septemburg Rotten Barn Entrance,INTERNAL,,CanBounce(),
septemburg,,Septemburg Rotten Barn Entrance,Septemburg Rotten Barn Entrance Fence,INTERNAL,,CanBounce(),
septemburg,Septemburg Rotten Barn Entrance Doors,Septemburg Rotten Barn Entrance,Septemburg Rotten Barn,DOORS,NORTH,,
septemburg,Septemburg Rotten Barn Doors,Septemburg Rotten Barn,Septemburg Rotten Barn Entrance,DOORS,SOUTH,,
septemburg,Septemburg Rotten Barn North Transition,Septemburg Rotten Barn,Septemburg Rotten Barn Top,SCREENS,NORTH,,
septemburg,Septemburg Rotten Barn Top South Transition,Septemburg Rotten Barn Top,Septemburg Rotten Barn,SCREENS,SOUTH,,
